Year,Month_No,Month,Round,State,Station Code,Station Name,pH
2025,6,June,1,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.32
2025,6,June,2,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.41
2025,7,July,1,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.37
2025,7,July,2,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.36
2025,8,August,1,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.33
2025,8,August,2,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.29
2025,9,September,1,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.18
2025,9,September,2,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.38
2025,10,October,1,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.4
2025,10,October,2,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.44
2025,11,November,1,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.41
2025,11,November,2,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.39
2025,12,December,1,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.35
2025,12,December,2,Uttar Pradesh,10155,SHUKLAGANJ D/S,8.26
2025,1,January,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.42
2025,1,January,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.36
2025,2,February,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.41
2025,2,February,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.38
2025,3,March,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.35
2025,3,March,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.37
2025,4,April,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.41
2025,4,April,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.35
2025,5,May,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.42
2025,5,May,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.4
2025,6,June,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.37
2025,6,June,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.39
2025,7,July,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.44
2025,7,July,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.34
2025,8,August,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.37
2025,8,August,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.26
2025,9,September,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.23
2025,9,September,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.39
2025,10,October,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.36
2025,10,October,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.4
2025,11,November,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.39
2025,11,November,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.32
2025,12,December,1,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.31
2025,12,December,2,Uttar Pradesh,10156,BATHING GHAT (GOLA GHAT),8.23
2025,1,January,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.4
2025,1,January,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.28
2025,2,February,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.32
2025,2,February,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.36
2025,3,March,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.3
2025,3,March,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.33
2025,4,April,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.38
2025,4,April,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.31
2025,5,May,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.32
2025,5,May,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.28
2025,6,June,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.33
2025,6,June,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.37
2025,7,July,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.31
2025,7,July,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.32
2025,8,August,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.34
2025,8,August,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.29
2025,9,September,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.25
2025,9,September,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.41
2025,10,October,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.38
2025,10,October,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.37
2025,11,November,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.35
2025,11,November,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.36
2025,12,December,1,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.3
2025,12,December,2,Uttar Pradesh,10157,BATHING GHAT (JAJMAU BRIDGE),8.21
2025,1,January,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.38
2025,1,January,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.32
2025,2,February,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.37
2025,2,February,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.34
2025,3,March,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.28
2025,3,March,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.24
2025,4,April,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.3
2025,4,April,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.29
2025,5,May,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.26
2025,5,May,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.23
2025,6,June,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.28
2025,6,June,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.21
2025,7,July,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.26
2025,7,July,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.31
2025,8,August,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.3
2025,8,August,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.26
2025,9,September,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.2
2025,9,September,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.38
2025,10,October,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.35
2025,10,October,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.34
2025,11,November,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.33
2025,11,November,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.34
2025,12,December,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.26
2025,12,December,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.17
2025,1,January,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.35
2025,1,January,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.4
2025,2,February,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.45
2025,2,February,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.41
2025,3,March,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.35
2025,3,March,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.31
2025,4,April,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.4
2025,4,April,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.3
2025,5,May,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.4
2025,5,May,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.37
2025,6,June,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.39
2025,6,June,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.42
2025,7,July,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.38
2025,7,July,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.3
2025,8,August,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.28
2025,8,August,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.27
2025,9,September,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.22
2025,9,September,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.39
2025,10,October,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.42
2025,10,October,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.3
2025,11,November,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.31
2025,11,November,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.41
2025,12,December,1,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.37
2025,12,December,2,Uttar Pradesh,5710," PURANA RAJAPUR,
KANPUR",8.17
2025,1,January,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.04
2025,1,January,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.05
2025,2,February,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.01
2025,2,February,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.03
2025,3,March,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.0
2025,3,March,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.02
2025,4,April,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.04
2025,4,April,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.1
2025,5,May,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.01
2025,5,May,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.13
2025,6,June,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.0
2025,6,June,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.1
2025,7,July,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",7.92
2025,7,July,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.04
2025,8,August,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.06
2025,8,August,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.11
2025,9,September,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.11
2025,9,September,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.15
2025,10,October,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.09
2025,10,October,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.11
2025,11,November,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.18
2025,11,November,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.24
2025,12,December,1,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.23
2025,12,December,2,Uttar Pradesh,5711," A/C PANDU RIVER, DEOMAI",8.27
2025,1,January,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.1
2025,1,January,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.1
2025,2,February,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.11
2025,2,February,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.11
2025,3,March,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.07
2025,3,March,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.01
2025,4,April,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.05
2025,4,April,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.14
2025,5,May,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.03
2025,5,May,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.07
2025,6,June,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.1
2025,6,June,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.09
2025,7,July,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",7.9
2025,7,July,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",7.84
2025,8,August,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",7.91
2025,8,August,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.01
2025,9,September,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",7.98
2025,9,September,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.07
2025,10,October,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",7.91
2025,10,October,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.01
2025,11,November,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.07
2025,11,November,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",7.94
2025,12,December,1,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",8.07
2025,12,December,2,Uttar Pradesh,5712,"MATA GANGA BRIDGE ,
 FATEHPUR",7.97
2025,1,January,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.07
2025,1,January,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.13
2025,2,February,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.08
2025,2,February,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.12
2025,3,March,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.1
2025,3,March,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.04
2025,4,April,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.03
2025,4,April,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.02
2025,5,May,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.07
2025,5,May,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.1
2025,6,June,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.12
2025,6,June,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.14
2025,7,July,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),7.95
2025,7,July,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),7.91
2025,8,August,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),7.94
2025,8,August,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.05
2025,9,September,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),7.95
2025,9,September,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.02
2025,10,October,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),7.98
2025,10,October,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.07
2025,11,November,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.1
2025,11,November,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.04
2025,12,December,1,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.1
2025,12,December,2,Uttar Pradesh,1147,DALMAU (RAI BAREILLY),8.01
2025,1,January,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.15
2025,1,January,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.16
2025,2,February,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.15
2025,2,February,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.2
2025,3,March,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.15
2025,3,March,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.15
2025,4,April,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.1
2025,4,April,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.14
2025,5,May,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.13
2025,5,May,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.2
2025,6,June,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.19
2025,6,June,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.19
2025,7,July,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.01
2025,7,July,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),7.97
2025,8,August,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.07
2025,8,August,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.11
2025,9,September,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.06
2025,9,September,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.08
2025,10,October,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.04
2025,10,October,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.14
2025,11,November,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.16
2025,11,November,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.09
2025,12,December,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.14
2025,12,December,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.09
2025,1,January,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.09
2025,1,January,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.16
2025,2,February,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.08
2025,2,February,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.05
2025,3,March,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.06
2025,3,March,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.04
2025,4,April,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.0
2025,4,April,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.14
2025,5,May,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.08
2025,5,May,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.09
2025,6,June,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.06
2025,6,June,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.01
2025,7,July,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.16
2025,7,July,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.14
2025,8,August,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.19
2025,8,August,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.18
2025,9,September,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.12
2025,9,September,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.2
2025,10,October,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.11
2025,10,October,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.14
2025,11,November,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.19
2025,11,November,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.24
2025,12,December,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.33
2025,12,December,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.27
2025,1,January,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.13
2025,1,January,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.14
2025,2,February,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.18
2025,2,February,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.23
2025,3,March,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.09
2025,3,March,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.12
2025,4,April,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.07
2025,4,April,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.12
2025,5,May,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.11
2025,5,May,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.15
2025,6,June,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.19
2025,6,June,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.15
2025,7,July,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.05
2025,7,July,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",7.9
2025,8,August,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.01
2025,8,August,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.03
2025,9,September,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.01
2025,10,October,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.01
2025,10,October,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.12
2025,11,November,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.12
2025,11,November,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.06
2025,12,December,1,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.11
2025,12,December,2,Uttar Pradesh,5713,"DHEEMI, PRATAPGARH",8.07
2025,1,January,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),7.98
2025,1,January,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.04
2025,2,February,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.04
2025,2,February,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.02
2025,3,March,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.06
2025,3,March,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.01
2025,4,April,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.01
2025,4,April,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.12
2025,5,May,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.1
2025,5,May,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.02
2025,6,June,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.0
2025,6,June,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),7.94
2025,7,July,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.04
2025,7,July,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),7.9
2025,8,August,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.15
2025,8,August,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.11
2025,9,September,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.14
2025,9,September,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.16
2025,10,October,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.13
2025,10,October,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.14
2025,11,November,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.19
2025,11,November,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.26
2025,12,December,1,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.22
2025,12,December,2,Uttar Pradesh,1046,PRAYAGRAJ (RASOOLABAD),8.24
2025,1,January,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.16
2025,1,January,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.03
2025,2,February,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.06
2025,2,February,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.02
2025,3,March,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),7.99
2025,3,March,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.05
2025,4,April,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.16
2025,4,April,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.08
2025,5,May,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.1
2025,5,May,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.04
2025,6,June,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.12
2025,6,June,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.02
2025,7,July,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.0
2025,7,July,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.11
2025,8,August,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.14
2025,8,August,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.07
2025,9,September,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.06
2025,9,September,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.09
2025,10,October,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.09
2025,10,October,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.13
2025,11,November,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.16
2025,11,November,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.24
2025,12,December,1,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.19
2025,12,December,2,Uttar Pradesh,1049,PRAYAGRAJ D/S (SANGAM),8.18
2025,1,January,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",7.91
2025,1,January,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.01
2025,2,February,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.02
2025,2,February,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.07
