Forecast_Year,Forecast_Month_No,Forecast_Month,Forecast_Round,State,Station Code,Station Name,Pred_DO,Pred_pH,Pred_BOD
2026,10,October,1,West Bengal,1335,PATIKALI ,7.261,7.554,1.67
2026,10,October,2,West Bengal,1335,PATIKALI ,7.256,7.54,1.643
2026,11,November,1,West Bengal,1335,PATIKALI ,7.252,7.528,1.615
2026,11,November,2,West Bengal,1335,PATIKALI ,7.249,7.517,1.593
2026,12,December,1,West Bengal,1335,PATIKALI ,7.249,7.505,1.574
2026,12,December,2,West Bengal,1335,PATIKALI ,7.251,7.495,1.556
2026,1,January,1,West Bengal,1469,DIAMOND HARBOUR,6.972,7.732,2.274
2026,1,January,2,West Bengal,1469,DIAMOND HARBOUR,7.108,7.762,2.194
2026,2,February,1,West Bengal,1469,DIAMOND HARBOUR,7.149,7.772,2.169
2026,2,February,2,West Bengal,1469,DIAMOND HARBOUR,7.152,7.771,2.159
2026,3,March,1,West Bengal,1469,DIAMOND HARBOUR,7.143,7.763,2.152
2026,3,March,2,West Bengal,1469,DIAMOND HARBOUR,7.134,7.744,2.133
2026,4,April,1,West Bengal,1469,DIAMOND HARBOUR,7.147,7.717,2.083
2026,4,April,2,West Bengal,1469,DIAMOND HARBOUR,7.196,7.681,2.025
2026,5,May,1,West Bengal,1469,DIAMOND HARBOUR,7.23,7.656,1.966
2026,5,May,2,West Bengal,1469,DIAMOND HARBOUR,7.262,7.638,1.924
2026,6,June,1,West Bengal,1469,DIAMOND HARBOUR,7.289,7.627,1.901
2026,6,June,2,West Bengal,1469,DIAMOND HARBOUR,7.315,7.623,1.903
2026,7,July,1,West Bengal,1469,DIAMOND HARBOUR,7.32,7.606,1.87
2026,7,July,2,West Bengal,1469,DIAMOND HARBOUR,7.322,7.59,1.835
2026,8,August,1,West Bengal,1469,DIAMOND HARBOUR,7.322,7.575,1.8
2026,8,August,2,West Bengal,1469,DIAMOND HARBOUR,7.321,7.559,1.764
2026,9,September,1,West Bengal,1469,DIAMOND HARBOUR,7.319,7.543,1.727
2026,9,September,2,West Bengal,1469,DIAMOND HARBOUR,7.315,7.526,1.691
2026,10,October,1,West Bengal,1469,DIAMOND HARBOUR,7.312,7.511,1.657
2026,10,October,2,West Bengal,1469,DIAMOND HARBOUR,7.311,7.498,1.626
2026,11,November,1,West Bengal,1469,DIAMOND HARBOUR,7.309,7.487,1.598
2026,11,November,2,West Bengal,1469,DIAMOND HARBOUR,7.306,7.478,1.576
2026,12,December,1,West Bengal,1469,DIAMOND HARBOUR,7.304,7.47,1.558
2026,12,December,2,West Bengal,1469,DIAMOND HARBOUR,7.302,7.463,1.543
2026,1,January,1,West Bengal,1470,GARDEN REACH,7.22,7.694,2.415
2026,1,January,2,West Bengal,1470,GARDEN REACH,7.187,7.695,2.39
2026,2,February,1,West Bengal,1470,GARDEN REACH,7.185,7.683,2.385
2026,2,February,2,West Bengal,1470,GARDEN REACH,7.199,7.665,2.384
2026,3,March,1,West Bengal,1470,GARDEN REACH,7.232,7.639,2.372
2026,3,March,2,West Bengal,1470,GARDEN REACH,7.301,7.606,2.346
2026,4,April,1,West Bengal,1470,GARDEN REACH,7.356,7.586,2.312
2026,4,April,2,West Bengal,1470,GARDEN REACH,7.396,7.571,2.279
2026,5,May,1,West Bengal,1470,GARDEN REACH,7.438,7.546,2.245
2026,5,May,2,West Bengal,1470,GARDEN REACH,7.509,7.516,2.228
2026,6,June,1,West Bengal,1470,GARDEN REACH,7.556,7.512,2.214
2026,6,June,2,West Bengal,1470,GARDEN REACH,7.556,7.51,2.173
2026,7,July,1,West Bengal,1470,GARDEN REACH,7.552,7.5,2.121
2026,7,July,2,West Bengal,1470,GARDEN REACH,7.564,7.484,2.08
2026,8,August,1,West Bengal,1470,GARDEN REACH,7.579,7.465,2.046
2026,8,August,2,West Bengal,1470,GARDEN REACH,7.597,7.444,2.011
2026,9,September,1,West Bengal,1470,GARDEN REACH,7.617,7.42,1.971
2026,9,September,2,West Bengal,1470,GARDEN REACH,7.647,7.391,1.92
2026,10,October,1,West Bengal,1470,GARDEN REACH,7.7,7.357,1.85
2026,10,October,2,West Bengal,1470,GARDEN REACH,7.777,7.319,1.764
2026,11,November,1,West Bengal,1470,GARDEN REACH,7.889,7.276,1.67
2026,11,November,2,West Bengal,1470,GARDEN REACH,8.006,7.235,1.585
2026,12,December,1,West Bengal,1470,GARDEN REACH,8.101,7.206,1.522
2026,12,December,2,West Bengal,1470,GARDEN REACH,8.169,7.186,1.482
2026,1,January,1,West Bengal,1471,SHIVPUR (HOWRAH),7.21,7.686,2.33
2026,1,January,2,West Bengal,1471,SHIVPUR (HOWRAH),7.19,7.692,2.301
2026,2,February,1,West Bengal,1471,SHIVPUR (HOWRAH),7.184,7.685,2.292
2026,2,February,2,West Bengal,1471,SHIVPUR (HOWRAH),7.192,7.669,2.286
2026,3,March,1,West Bengal,1471,SHIVPUR (HOWRAH),7.21,7.649,2.266
2026,3,March,2,West Bengal,1471,SHIVPUR (HOWRAH),7.258,7.619,2.24
2026,4,April,1,West Bengal,1471,SHIVPUR (HOWRAH),7.314,7.593,2.202
2026,4,April,2,West Bengal,1471,SHIVPUR (HOWRAH),7.37,7.562,2.145
2026,5,May,1,West Bengal,1471,SHIVPUR (HOWRAH),7.421,7.535,2.087
2026,5,May,2,West Bengal,1471,SHIVPUR (HOWRAH),7.481,7.512,2.063
2026,6,June,1,West Bengal,1471,SHIVPUR (HOWRAH),7.514,7.512,2.046
2026,6,June,2,West Bengal,1471,SHIVPUR (HOWRAH),7.501,7.513,2.0
2026,7,July,1,West Bengal,1471,SHIVPUR (HOWRAH),7.49,7.505,1.951
2026,7,July,2,West Bengal,1471,SHIVPUR (HOWRAH),7.491,7.492,1.91
2026,8,August,1,West Bengal,1471,SHIVPUR (HOWRAH),7.496,7.476,1.873
2026,8,August,2,West Bengal,1471,SHIVPUR (HOWRAH),7.503,7.458,1.839
2026,9,September,1,West Bengal,1471,SHIVPUR (HOWRAH),7.513,7.438,1.802
2026,9,September,2,West Bengal,1471,SHIVPUR (HOWRAH),7.525,7.416,1.764
2026,10,October,1,West Bengal,1471,SHIVPUR (HOWRAH),7.54,7.395,1.726
2026,10,October,2,West Bengal,1471,SHIVPUR (HOWRAH),7.564,7.372,1.682
2026,11,November,1,West Bengal,1471,SHIVPUR (HOWRAH),7.596,7.346,1.638
2026,11,November,2,West Bengal,1471,SHIVPUR (HOWRAH),7.635,7.32,1.593
2026,12,December,1,West Bengal,1471,SHIVPUR (HOWRAH),7.676,7.295,1.551
2026,12,December,2,West Bengal,1471,SHIVPUR (HOWRAH),7.717,7.274,1.517
2026,1,January,1,West Bengal,1472,SERAMPORE,8.196,7.127,1.904
2026,1,January,2,West Bengal,1472,SERAMPORE,8.577,7.164,1.541
2026,2,February,1,West Bengal,1472,SERAMPORE,8.666,7.199,1.421
2026,2,February,2,West Bengal,1472,SERAMPORE,8.722,7.186,1.399
2026,3,March,1,West Bengal,1472,SERAMPORE,8.77,7.179,1.388
2026,3,March,2,West Bengal,1472,SERAMPORE,8.849,7.144,1.407
2026,4,April,1,West Bengal,1472,SERAMPORE,8.884,7.129,1.409
2026,4,April,2,West Bengal,1472,SERAMPORE,8.899,7.118,1.425
2026,5,May,1,West Bengal,1472,SERAMPORE,8.893,7.108,1.438
2026,5,May,2,West Bengal,1472,SERAMPORE,8.87,7.105,1.452
2026,6,June,1,West Bengal,1472,SERAMPORE,8.849,7.103,1.463
2026,6,June,2,West Bengal,1472,SERAMPORE,8.801,7.103,1.473
2026,7,July,1,West Bengal,1472,SERAMPORE,8.737,7.105,1.493
2026,7,July,2,West Bengal,1472,SERAMPORE,8.697,7.105,1.509
2026,8,August,1,West Bengal,1472,SERAMPORE,8.681,7.104,1.517
2026,8,August,2,West Bengal,1472,SERAMPORE,8.681,7.103,1.524
2026,9,September,1,West Bengal,1472,SERAMPORE,8.688,7.102,1.528
2026,9,September,2,West Bengal,1472,SERAMPORE,8.697,7.101,1.531
2026,10,October,1,West Bengal,1472,SERAMPORE,8.704,7.1,1.532
2026,10,October,2,West Bengal,1472,SERAMPORE,8.71,7.099,1.532
2026,11,November,1,West Bengal,1472,SERAMPORE,8.713,7.098,1.532
2026,11,November,2,West Bengal,1472,SERAMPORE,8.715,7.097,1.532
2026,12,December,1,West Bengal,1472,SERAMPORE,8.716,7.097,1.532
2026,12,December,2,West Bengal,1472,SERAMPORE,8.716,7.096,1.532
2026,1,January,1,Bihar,1815,MOKAMA D/S ,7.484,7.58,1.535
2026,1,January,2,Bihar,1815,MOKAMA D/S ,7.435,7.578,1.618
2026,2,February,1,Bihar,1815,MOKAMA D/S ,7.419,7.578,1.65
2026,2,February,2,Bihar,1815,MOKAMA D/S ,7.419,7.58,1.666
2026,3,March,1,Bihar,1815,MOKAMA D/S ,7.433,7.579,1.681
2026,3,March,2,Bihar,1815,MOKAMA D/S ,7.433,7.583,1.685
2026,4,April,1,Bihar,1815,MOKAMA D/S ,7.416,7.572,1.656
2026,4,April,2,Bihar,1815,MOKAMA D/S ,7.414,7.571,1.649
2026,5,May,1,Bihar,1815,MOKAMA D/S ,7.421,7.574,1.654
2026,5,May,2,Bihar,1815,MOKAMA D/S ,7.425,7.576,1.658
2026,6,June,1,Bihar,1815,MOKAMA D/S ,7.424,7.575,1.656
2026,6,June,2,Bihar,1815,MOKAMA D/S ,7.283,7.487,1.557
2026,7,July,1,Bihar,1815,MOKAMA D/S ,7.269,7.474,1.531
2026,7,July,2,Bihar,1815,MOKAMA D/S ,7.266,7.47,1.521
2026,8,August,1,Bihar,1815,MOKAMA D/S ,7.266,7.467,1.515
2026,8,August,2,Bihar,1815,MOKAMA D/S ,7.265,7.463,1.51
2026,9,September,1,Bihar,1815,MOKAMA D/S ,7.265,7.459,1.505
2026,9,September,2,Bihar,1815,MOKAMA D/S ,7.264,7.456,1.499
2026,10,October,1,Bihar,1815,MOKAMA D/S ,7.264,7.451,1.493
2026,10,October,2,Bihar,1815,MOKAMA D/S ,7.264,7.447,1.487
2026,11,November,1,Bihar,1815,MOKAMA D/S ,7.266,7.441,1.481
2026,11,November,2,Bihar,1815,MOKAMA D/S ,7.268,7.435,1.475
2026,12,December,1,Bihar,1815,MOKAMA D/S ,7.272,7.428,1.469
2026,12,December,2,Bihar,1815,MOKAMA D/S ,7.278,7.419,1.462
2026,1,January,1,Bihar,1816,KAHALGAON,8.328,7.59,1.582
2026,1,January,2,Bihar,1816,KAHALGAON,7.784,7.624,1.583
2026,2,February,1,Bihar,1816,KAHALGAON,7.563,7.615,1.655
2026,2,February,2,Bihar,1816,KAHALGAON,7.487,7.618,1.706
2026,3,March,1,Bihar,1816,KAHALGAON,7.454,7.621,1.728
2026,3,March,2,Bihar,1816,KAHALGAON,7.433,7.626,1.735
2026,4,April,1,Bihar,1816,KAHALGAON,7.423,7.621,1.732
2026,4,April,2,Bihar,1816,KAHALGAON,7.432,7.622,1.744
2026,5,May,1,Bihar,1816,KAHALGAON,7.44,7.622,1.75
2026,5,May,2,Bihar,1816,KAHALGAON,7.448,7.615,1.738
2026,6,June,1,Bihar,1816,KAHALGAON,7.441,7.613,1.729
2026,6,June,2,Bihar,1816,KAHALGAON,7.372,7.52,1.656
2026,7,July,1,Bihar,1816,KAHALGAON,7.333,7.502,1.601
2026,7,July,2,Bihar,1816,KAHALGAON,7.299,7.491,1.567
2026,8,August,1,Bihar,1816,KAHALGAON,7.284,7.485,1.553
2026,8,August,2,Bihar,1816,KAHALGAON,7.278,7.481,1.544
2026,9,September,1,Bihar,1816,KAHALGAON,7.275,7.477,1.536
2026,9,September,2,Bihar,1816,KAHALGAON,7.273,7.472,1.527
2026,10,October,1,Bihar,1816,KAHALGAON,7.271,7.466,1.519
2026,10,October,2,Bihar,1816,KAHALGAON,7.27,7.46,1.511
2026,11,November,1,Bihar,1816,KAHALGAON,7.27,7.454,1.503
2026,11,November,2,Bihar,1816,KAHALGAON,7.271,7.446,1.494
2026,12,December,1,Bihar,1816,KAHALGAON,7.273,7.438,1.485
2026,12,December,2,Bihar,1816,KAHALGAON,7.276,7.429,1.475
2026,1,January,1,Bihar,1817,U/S MOKAMA,7.604,7.541,1.496
2026,1,January,2,Bihar,1817,U/S MOKAMA,7.438,7.557,1.576
2026,2,February,1,Bihar,1817,U/S MOKAMA,7.381,7.559,1.615
2026,2,February,2,Bihar,1817,U/S MOKAMA,7.369,7.559,1.633
2026,3,March,1,Bihar,1817,U/S MOKAMA,7.372,7.562,1.646
2026,3,March,2,Bihar,1817,U/S MOKAMA,7.368,7.562,1.646
2026,4,April,1,Bihar,1817,U/S MOKAMA,7.381,7.568,1.662
2026,4,April,2,Bihar,1817,U/S MOKAMA,7.382,7.57,1.665
2026,5,May,1,Bihar,1817,U/S MOKAMA,7.379,7.572,1.666
2026,5,May,2,Bihar,1817,U/S MOKAMA,7.374,7.574,1.667
2026,6,June,1,Bihar,1817,U/S MOKAMA,7.385,7.575,1.674
2026,6,June,2,Bihar,1817,U/S MOKAMA,7.279,7.48,1.558
2026,7,July,1,Bihar,1817,U/S MOKAMA,7.269,7.469,1.525
2026,7,July,2,Bihar,1817,U/S MOKAMA,7.263,7.467,1.514
2026,8,August,1,Bihar,1817,U/S MOKAMA,7.261,7.464,1.509
2026,8,August,2,Bihar,1817,U/S MOKAMA,7.261,7.461,1.506
2026,9,September,1,Bihar,1817,U/S MOKAMA,7.261,7.458,1.502
2026,9,September,2,Bihar,1817,U/S MOKAMA,7.262,7.455,1.497
2026,10,October,1,Bihar,1817,U/S MOKAMA,7.263,7.451,1.493
2026,10,October,2,Bihar,1817,U/S MOKAMA,7.264,7.446,1.487
2026,11,November,1,Bihar,1817,U/S MOKAMA,7.265,7.441,1.481
2026,11,November,2,Bihar,1817,U/S MOKAMA,7.268,7.434,1.474
2026,12,December,1,Bihar,1817,U/S MOKAMA,7.272,7.427,1.468
2026,12,December,2,Bihar,1817,U/S MOKAMA,7.279,7.418,1.461
2026,1,January,1,Bihar,1818,MUNGER D/S,7.734,7.539,1.428
2026,1,January,2,Bihar,1818,MUNGER D/S,7.525,7.56,1.512
2026,2,February,1,Bihar,1818,MUNGER D/S,7.439,7.565,1.554
2026,2,February,2,Bihar,1818,MUNGER D/S,7.406,7.564,1.573
2026,3,March,1,Bihar,1818,MUNGER D/S,7.397,7.569,1.581
2026,3,March,2,Bihar,1818,MUNGER D/S,7.363,7.546,1.532
2026,4,April,1,Bihar,1818,MUNGER D/S,7.352,7.542,1.514
2026,4,April,2,Bihar,1818,MUNGER D/S,7.368,7.536,1.507
2026,5,May,1,Bihar,1818,MUNGER D/S,7.394,7.533,1.514
2026,5,May,2,Bihar,1818,MUNGER D/S,7.399,7.534,1.513
2026,6,June,1,Bihar,1818,MUNGER D/S,7.411,7.53,1.516
2026,6,June,2,Bihar,1818,MUNGER D/S,7.289,7.469,1.467
2026,7,July,1,Bihar,1818,MUNGER D/S,7.25,7.463,1.471
2026,7,July,2,Bihar,1818,MUNGER D/S,7.237,7.461,1.476
2026,8,August,1,Bihar,1818,MUNGER D/S,7.235,7.458,1.477
2026,8,August,2,Bihar,1818,MUNGER D/S,7.235,7.455,1.475
2026,9,September,1,Bihar,1818,MUNGER D/S,7.236,7.452,1.472
2026,9,September,2,Bihar,1818,MUNGER D/S,7.239,7.448,1.469
2026,10,October,1,Bihar,1818,MUNGER D/S,7.242,7.444,1.466
2026,10,October,2,Bihar,1818,MUNGER D/S,7.246,7.439,1.463
2026,11,November,1,Bihar,1818,MUNGER D/S,7.251,7.435,1.461
2026,11,November,2,Bihar,1818,MUNGER D/S,7.257,7.43,1.458
2026,12,December,1,Bihar,1818,MUNGER D/S,7.264,7.424,1.454
2026,12,December,2,Bihar,1818,MUNGER D/S,7.272,7.417,1.451
2026,1,January,1,Bihar,1819,BHAGALPUR,8.135,7.496,1.434
2026,1,January,2,Bihar,1819,BHAGALPUR,7.696,7.555,1.499
2026,2,February,1,Bihar,1819,BHAGALPUR,7.536,7.561,1.563
2026,2,February,2,Bihar,1819,BHAGALPUR,7.463,7.563,1.598
2026,3,March,1,Bihar,1819,BHAGALPUR,7.412,7.571,1.613
2026,3,March,2,Bihar,1819,BHAGALPUR,7.381,7.565,1.608
2026,4,April,1,Bihar,1819,BHAGALPUR,7.375,7.564,1.611
2026,4,April,2,Bihar,1819,BHAGALPUR,7.368,7.557,1.601
2026,5,May,1,Bihar,1819,BHAGALPUR,7.372,7.55,1.589
2026,5,May,2,Bihar,1819,BHAGALPUR,7.364,7.549,1.58
2026,6,June,1,Bihar,1819,BHAGALPUR,7.382,7.55,1.592
2026,6,June,2,Bihar,1819,BHAGALPUR,7.338,7.471,1.546
2026,7,July,1,Bihar,1819,BHAGALPUR,7.296,7.463,1.504
2026,7,July,2,Bihar,1819,BHAGALPUR,7.268,7.461,1.494
2026,8,August,1,Bihar,1819,BHAGALPUR,7.256,7.459,1.492
2026,8,August,2,Bihar,1819,BHAGALPUR,7.253,7.457,1.491
2026,9,September,1,Bihar,1819,BHAGALPUR,7.252,7.454,1.488
2026,9,September,2,Bihar,1819,BHAGALPUR,7.253,7.45,1.484
2026,10,October,1,Bihar,1819,BHAGALPUR,7.255,7.445,1.48
2026,10,October,2,Bihar,1819,BHAGALPUR,7.258,7.44,1.475
2026,11,November,1,Bihar,1819,BHAGALPUR,7.262,7.435,1.47
2026,11,November,2,Bihar,1819,BHAGALPUR,7.267,7.429,1.466
2026,12,December,1,Bihar,1819,BHAGALPUR,7.274,7.422,1.461
2026,12,December,2,Bihar,1819,BHAGALPUR,7.282,7.414,1.457
2026,1,January,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.023,8.274,2.424
2026,1,January,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.309,8.311,2.406
2026,2,February,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.433,8.318,2.357
2026,2,February,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.477,8.317,2.315
2026,3,March,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.429,8.305,2.3
2026,3,March,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.302,8.29,2.353
2026,4,April,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.147,8.274,2.445
2026,4,April,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.912,8.242,2.559
2026,5,May,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.682,8.207,2.636
2026,5,May,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.486,8.17,2.676
2026,6,June,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.363,8.145,2.696
2026,6,June,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.308,8.135,2.707
2026,7,July,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.295,8.134,2.718
2026,7,July,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.318,8.141,2.729
2026,8,August,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.362,8.152,2.74
2026,8,August,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.415,8.164,2.751
2026,9,September,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.476,8.175,2.762
2026,9,September,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.538,8.185,2.772
2026,10,October,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.604,8.195,2.781
2026,10,October,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.669,8.205,2.789
2026,11,November,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.731,8.214,2.795
2026,11,November,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.779,8.22,2.8
2026,12,December,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.807,8.223,2.806
2026,12,December,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.809,8.222,2.813
2026,1,January,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.862,8.006,3.581
2026,1,January,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.833,7.999,3.575
2026,2,February,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.761,7.985,3.596
2026,2,February,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.661,7.961,3.624
2026,3,March,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.524,7.941,3.656
2026,3,March,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.369,7.917,3.682
2026,4,April,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.205,7.895,3.694
2026,4,April,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.026,7.874,3.693
2026,5,May,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.854,7.859,3.676
2026,5,May,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.724,7.847,3.658
2026,6,June,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.641,7.839,3.643
2026,6,June,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.598,7.832,3.631
2026,7,July,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.574,7.835,3.62
2026,7,July,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.565,7.837,3.605
2026,8,August,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.565,7.84,3.585
2026,8,August,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.577,7.844,3.559
2026,9,September,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.6,7.851,3.522
2026,9,September,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.644,7.863,3.476
2026,10,October,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.706,7.879,3.427
2026,10,October,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.79,7.901,3.377
2026,11,November,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.89,7.926,3.332
2026,11,November,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.008,7.952,3.291
2026,12,December,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.155,7.981,3.261
2026,12,December,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.334,8.012,3.234
2026,1,January,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.187,8.3,2.511
2026,1,January,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.29,8.304,2.517
2026,2,February,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.229,8.292,2.549
2026,2,February,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.132,8.277,2.593
2026,3,March,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.027,8.262,2.637
2026,3,March,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.904,8.245,2.682
2026,4,April,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.762,8.223,2.717
2026,4,April,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.612,8.196,2.736
2026,5,May,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.486,8.17,2.746
2026,5,May,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.396,8.151,2.757
2026,6,June,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.36,8.146,2.771
2026,6,June,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.362,8.148,2.784
2026,7,July,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.385,8.154,2.796
2026,7,July,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.421,8.162,2.805
2026,8,August,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.468,8.17,2.813
2026,8,August,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.518,8.178,2.819
2026,9,September,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.571,8.186,2.823
2026,9,September,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.625,8.194,2.826
2026,10,October,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.677,8.201,2.829
2026,10,October,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.722,8.208,2.832
2026,11,November,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.754,8.212,2.834
2026,11,November,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.77,8.213,2.838
2026,12,December,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.766,8.212,2.843
2026,12,December,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.746,8.208,2.85
2026,1,January,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.519,7.198,1.321
2026,1,January,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.48,7.182,1.365
2026,2,February,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.437,7.176,1.378
2026,2,February,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.393,7.177,1.384
2026,3,March,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.383,7.177,1.389
2026,3,March,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.379,7.178,1.39
2026,4,April,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.375,7.178,1.389
2026,4,April,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.396,7.163,1.407
2026,5,May,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.44,7.129,1.458
2026,5,May,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.451,7.116,1.474
2026,6,June,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.446,7.112,1.479
2026,6,June,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.453,7.109,1.485
2026,7,July,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.473,7.104,1.495
2026,7,July,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.488,7.101,1.499
2026,8,August,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.502,7.099,1.502
2026,8,August,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.516,7.098,1.504
2026,9,September,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.532,7.097,1.506
2026,9,September,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.548,7.096,1.509
2026,10,October,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.566,7.095,1.513
2026,10,October,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.585,7.094,1.516
2026,11,November,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.604,7.094,1.52
2026,11,November,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.618,7.093,1.521
2026,12,December,1,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.63,7.093,1.522
2026,12,December,2,Uttar Pradesh,2488,U/S ANOOPSHAHAR,8.64,7.093,1.523
2026,1,January,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.783,7.161,1.369
2026,1,January,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.677,7.134,1.424
